closedday,company_name,ticker,market,price,industry,sector,prevclose,daysrange,revenue,open,wk52range,eps,volume,marketcap,dividend_yield,averagevol_3m,pe,beta,year1change,shares,nextearningsdate,crawling_YYYYMMDD,detailedmarketcap
20200828,Citi Trends Inc,CTRN,NASDAQ,18.97,Retail (Apparel),Services,18.62,18.45 - 19.05,726.33M,18.75,6.7 - 24.78,-1.23,75310,201.4M,0.32 (3.15%),208764,N/A,1.68,10.74%,10616546 ,Dec 01 2020,20200829,201395878 
20200828,Coca Cola Femsa SAB De CV ADR,KOF,NYSE,43.67,Beverages (Nonalcoholic),Consumer/Non-Cyclical,43.01,42.95 - 43.78,6.22B,43.2,37.73 - 65.49,2.32,73956,73.3B,1.92 (4.47%),123694,18.76,0.79,-24.95%,16806658000 ,Oct 23 2020,20200829,733947000000 
20200828,Capital Product Partners LP,CPLP,NASDAQ,5.96,Water Transportation,Transportation,6.02,5.94 - 6.1,124.4M,6.02,5.2 - 14.2,N/A,73708,108.34M,0.40 (6.67%),139295,N/A,1.5,-44.51%,18178100 ,Oct 29 2020,20200829,108341476 
20200828,BancFirst Corporation,BANF,NASDAQ,44.84,Regional Banks,Financial,44.9,44.57 - 45.71,232.65M,45.31,26.38 - 63.96,3.37,72737,1.46B,1.28 (2.89%),199900,13.52,1.31,-16.27%,32662691 ,Oct 15 2020,20200829,1464595064 
20200828,Cohen & Steers Inc,CNS,NYSE,61.45,Investment Services,Financial,61.57,61.02 - 62.06,414.74M,62.06,33.52 - 78.23,2.47,71838,2.94B,1.56 (2.53%),142983,25.1,1.31,13.80%,47777375 ,Oct 14 2020,20200829,2935919694 
20200828,Aegion Corp,AEGN,NASDAQ,16.36,Construction Services,Capital Goods,16.16,15.98 - 16.39,1.15B,16.25,11.4 - 23.64,-0.21,70945,503.42M,N/A (N/A),110906,N/A,1.27,-16.74%,30771371 ,Oct 28 2020,20200829,503419630 
20200828,Nippon Telegraph and Telephone Corp ADR,NTTYY,OTC Markets,24.2,Communications Services,Services,24.14,24.04 - 24.21,258.51B,24.07,20.35 - 27,2.16,70813,97.74B,0.89 (1.82%),112663,11.21,0.13,1.34%,3715967784 ,Nov 06 2020,20200829,89926420373 
20200828,Comtech Telecommunications Corp,CMTL,NASDAQ,17,Communications Equipment,Technology,16.83,16.79 - 17.03,643.41M,17,11.48 - 38,0.49,70797,420.44M,0.40 (2.39%),317571,35.8,1.99,-36.26%,24731940 ,Sep 23 2020,20200829,420442980 
20200828,Addus HomeCare Corporation,ADUS,NASDAQ,94.68,Healthcare Facilities,Healthcare,94,93.48 - 95.35,734.64M,94.26,43.12 - 106.98,1.51,69340,1.48B,N/A (N/A),115078,62.91,0.52,7.66%,15664952 ,Nov 09 2020,20200829,1483157655 
20200828,Computer Programs and Systems Inc,CPSI,NASDAQ,27.37,Software & Programming,Technology,27.44,26.93 - 27.66,268.65M,27.42,17.04 - 35.78,1.47,69142,397.2M,0.40 (1.44%),80661,19.59,0.64,28.20%,14512105 ,Oct 29 2020,20200829,397196314 
20200828,Dmc Global Inc,BOOM,NASDAQ,36.5,Iron & Steel,Basic Materials,35.49,35.6 - 36.5,303.22M,35.69,20.15 - 54.11,-0.03,68167,539M,0.4 (2.25%),151357,N/A,1.15,-18.26%,14769263 ,Oct 22 2020,20200829,539078100 
20200828,Asure Software Inc,ASUR,NASDAQ,6.69,Computer Services,Technology,6.52,6.46 - 6.7,130.78M,6.46,4.3 - 9.42,-2.46,68090,106.04M,N/A (N/A),195696,N/A,1.17,1.21%,15850601 ,Nov 16 2020,20200829,106040521 
20200828,Amtech Systems Inc,ASYS,NASDAQ,5.57,Semiconductors,Technology,5.33,5.28 - 5.61,70.55M,5.32,3.55 - 7.96,-0.06,66819,78.25M,N/A (N/A),49090,N/A,1.67,7.74%,14048172 ,Nov 19 2020,20200829,78248318 
20200828,DXP Enterprises Inc,DXPE,NASDAQ,19.8,Misc. Capital Goods,Capital Goods,19.49,19.43 - 19.84,1.18B,19.65,10.52 - 43.94,1.25,65569,352.02M,N/A (N/A),130927,16.41,2.78,-37.66%,17778829 ,Nov 04 2020,20200829,352020814 
20200828,Aehr Test Systems,AEHR,NASDAQ,1.8,Electronic Instr. & Controls,Technology,1.8,1.77 - 1.86,25.75M,1.78,1.1 - 2.78,0.01,65005,41.43M,N/A (N/A),90686,250.61,0.76,36.36%,23014962 ,Sep 24 2020,20200829,41426932 
20200828,Cadiz Inc,CDZI,NASDAQ,10.46,Water Utilities,Utilities,10.44,10.32 - 10.67,480K,10.48,8.42 - 12.97,-1.34,64694,364M,N/A (N/A),206397,N/A,-0.67,-6.36%,34799510 ,Aug 31 2020,20200829,364002875 
20200828,AMERISAFE Inc,AMSF,NASDAQ,66.92,Insurance (Prop. & Casualty),Financial,67.26,66.61 - 67.9,351.71M,67.75,48.2 - 80.65,4.66,62937,1.29B,1.08 (1.65%),91958,14.32,0.35,-2.35%,19331059 ,Oct 21 2020,20200829,1293634468 
20200828,Approach Resources Inc,AREXQ,OTC Markets,0.0225,Oil & Gas Operations,Energy,0.0189,0.015 - 0.0225,30.14M,0.015,0.003 - 0.225,-0.52,62043,2.11M,N/A (N/A),859540,N/A,2.66,-88.90%,93630390 ,Aug 31 2020,20200829,2106684 
20200828,Columbus McKinnon Corporation,CMCO,NASDAQ,36.8,Misc. Capital Goods,Capital Goods,36.5,36.37 - 37.13,735.52M,36.98,19.26 - 42.33,1.59,61550,877.73M,0.24 (0.66%),114278,23.21,1.53,14.64%,23851225 ,Nov 03 2020,20200829,877725080 
20200828,US Gold Corp,USAU,NASDAQ,10.8,Gold & Silver,Basic Materials,11.19,10.79 - 11.2,N/A,11.2,2.6060 - 14.4399,-3.35,61246,31.53M,N/A (N/A),109516,N/A,1.47,21.59%,2919867 ,Sep 17 2020,20200829,31534564 
20200828,Allied Healthcare Products Inc,AHPI,NASDAQ,7.03,Medical Equipment & Supplies,Healthcare,7.13,6.9 - 7.11,31.08M,7.11,0.917 - 45,-0.74,60141,28.22M,N/A (N/A),551416,N/A,-5.22,399.64%,4013537 ,Sep 02 2020,20200829,28215165 
20200828,The Dixie Group Inc,DXYN,NASDAQ,1,Textiles - Non Apparel,Consumer Cyclical,1,0.96 - 1,326.98M,1,0.53 - 2.09,0.83,60096,15.81M,N/A (N/A),108910,1.07,1.49,-22.48%,15813686 ,Nov 05 2020,20200829,15813686 
20200828,Aviat Networks Inc,AVNW,NASDAQ,20.6,Communications Equipment,Technology,19.74,19.26 - 21.25,240.22M,21.25,7.34 - 22.49,0.53,59972,111.1M,N/A (N/A),45049,37.9,1.4,46.10%,5393030 ,Nov 16 2020,20200829,111096418 
20200828,BioLineRx Ltd,BLRX,NASDAQ,1.9,Biotechnology & Drugs,Healthcare,1.9,1.89 - 1.93,N/A,1.9,1.1 - 3.642,N/A,57787,38.68M,N/A (N/A),598308,N/A,N/A,-35.53%,N/A,Nov 24 2020,20200829,#VALUE!
20200828,CECO Environmental Corp,CECE,NASDAQ,8.51,Misc. Capital Goods,Capital Goods,8.42,8.28 - 8.56,330.34M,8.5,3.56 - 9,0.48,57783,301.87M,N/A (N/A),96596,18.54,1.38,21.92%,35493761 ,Nov 04 2020,20200829,302051906 
20200828,Taoping Inc,TAOP,NASDAQ,2.84,Computer Hardware,Technology,2.84,2.74 - 2.84,20.87M,2.79,1.86 - 15,-0.51,57518,20.8M,N/A (N/A),1999560,N/A,0.99,-12.02%,7322408 ,Sep 28 2020,20200829,20795639 
20200828,Ascena Retail Group Inc,ASNAQ,OTC Markets,0.47,Retail (Apparel),Services,0.51,0.47 - 0.51,4.39B,0.51,0.33 - 12.6,-119.37,55451,4.74M,N/A (N/A),2359034,N/A,1.61,-91.01%,10087408 ,Sep 28 2020,20200829,4741082 
20200828,Credit Acceptance Corporation,CACC,NASDAQ,459.43,Consumer Financial Services,Financial,462.26,453.72 - 462.75,1.56B,462.75,199 - 539,18.11,55341,8.11B,N/A (N/A),160924,26.81,1.26,0.02%,17649470 ,Nov 02 2020,20200829,8108696002 
20200828,Cereplast Inc,CERPQ,OTC Markets,0.036,Chemicals - Plastics & Rubber,Basic Materials,0.038,0.036 - 0.04,N/A,0.04,0.004 - 0.1,-29.47,54243,887.07K,N/A (N/A),277052,N/A,2.11,111.76%,24640766 ,Aug 31 2020,20200829,887068 
20200828,Central Garden & Pet Company,CENT,NASDAQ,41.61,Food Processing,Consumer/Non-Cyclical,41.76,41.3 - 41.92,2.56B,41.76,23.82 - 44.8,2.01,53384,2.28B,N/A (N/A),77106,21.1,0.62,56.78%,54697482 ,Dec 01 2020,20200829,2275962226 
20200828,CVD Equipment Corporation,CVV,NASDAQ,3.07,Semiconductors,Technology,3.16,2.95 - 3.18,21.01M,3.06,2 - 5.59,-0.34,53362,20.38M,N/A (N/A),29732,N/A,1.9,-17.03%,6639685 ,Aug 31 2020,20200829,20383833 
20200828,Educational Development Corporation,EDUC,NASDAQ,14.58,Printing & Publishing,Services,14.71,14.14 - 14.93,123.71M,14.71,3.07 - 19.76,0.74,51610,121.81M,0.24 (1.63%),66873,20.75,1.75,147.12%,8354691 ,Oct 08 2020,20200829,121811395 
20200828,Calavo Growers Inc,CVGW,NASDAQ,64.08,Food Processing,Consumer/Non-Cyclical,64.72,63.86 - 65,1.21B,65,48.31 - 99.71,0.66,50876,1.13B,1.1 (1.74%),111238,96.2,1.06,-28.15%,17639000 ,Sep 08 2020,20200829,1130307120 
20200828,Barrett Business Services Inc,BBSI,NASDAQ,58.3,Business Services,Services,56.69,57.06 - 58.79,913.24M,57.06,27.98 - 95.64,5.8,50377,445.16M,1.20 (2.09%),58754,10.62,1.52,-33.68%,7635723 ,Nov 10 2020,20200829,445162651 
20200828,CyberOptics Corporation,CYBE,NASDAQ,32.42,Semiconductors,Technology,32.16,31.76 - 32.6,61.67M,32.08,12.77 - 43.48,0.31,50267,235.14M,N/A (N/A),150402,125.13,1.4,130.26%,7252984 ,Oct 27 2020,20200829,235141741 
20200828,Yunhong CTI Ltd,CTIB,NASDAQ,1.49,Fabricated Plastic & Rubber,Basic Materials,1.49,1.46 - 1.55,61.69M,1.46,0.4 - 8.37,-1.2,48988,6.7M,N/A (N/A),1673761,N/A,1.08,-36.32%,4494608 ,Aug 31 2020,20200829,6696966 
20200828,Balchem Corporation,BCPC,NASDAQ,97.57,Biotechnology & Drugs,Healthcare,97.52,96.95 - 98.51,672.91M,97.77,78.3 - 113.92,2.52,47771,3.16B,0.52 (0.52%),129888,39.86,0.66,8.59%,32348426 ,Nov 10 2020,20200829,3156235925 
20200828,B Communications Ltd,BCOM,NASDAQ,2.45,Communications Services,Services,2.48,2.33 - 2.6,N/A,2.5,0.52 - 2.73,0.68,46442,285.43M,N/A (N/A),27356,34.87,1.9,100.82%,29.89M,N/A,20200829,#VALUE!
20200828,Anika Therapeutics Inc,ANIK,NASDAQ,37.32,Biotechnology & Drugs,Healthcare,37.43,36.83 - 37.56,125.55M,37.56,22.26 - 75.72,0.78,46398,530.22M,N/A (N/A),119284,46.1,1.12,-34.98%,14207419 ,Oct 21 2020,20200829,530220877 
20200828,Anthera Pharmaceuticals Inc,ANTH,OTC Markets,0.03,Biotechnology & Drugs,Healthcare,0.03,0.026 - 0.03,N/A,0.026,0.016 - 0.075,-1.69,46060,785.38K,N/A (N/A),85429,N/A,2.2,-37.50%,26179302 ,Aug 31 2020,20200829,785379 
20200828,Capital Southwest Corporation,CSWC,NASDAQ,14.98,Misc. Financial Services,Financial,14.52,14.59 - 15.03,61.4M,14.64,7.39 - 22.53,-1.08,45755,278.45M,1.64 (11.02%),105496,N/A,0.82,-29%,18588140 ,Nov 09 2020,20200829,278450337 
20200828,Performance Shipping Inc,PSHG,NASDAQ,0.59,Water Transportation,Transportation,0.5802,0.5623 - 0.6093,46.36M,0.5734,0.365 - 1.11,-0.88,45696,29.81M,N/A (N/A),196777,N/A,1.49,-35.83%,50520385 ,Nov 12 2020,20200829,29807027 
20200828,Grupo Aeroportuario del Sureste SAB de CV ADR,ASR,NYSE,118.08,Misc. Transportation,Transportation,113.1,112.92 - 118.08,320.65M,112.98,82.08 - 210.38,5.97,44778,3.54B,5.21 (4.70%),82051,19.42,1.1,-18.16%,300000000 ,Oct 21 2020,20200829,35424000000 
20200828,Camtek Ltd,CAMT,NASDAQ,15.45,Electronic Instr. & Controls,Technology,15.51,15.2 - 15.65,132.85M,15.51,6.31 - 16.76,0.46,44751,628.07M,0.17 (1.05%),110638,35.54,1.8,71.10%,38722143 ,Nov 04 2020,20200829,598257109 
20200828,Dorchester Minerals LP,DMLP,NASDAQ,11.59,Oil & Gas - Integrated,Energy,11.48,11.27 - 11.63,61.44M,11.5,8.52 - 21.46,0.98,43590,401.94M,1.56 (13.68%),75276,12.2,1.47,-34.48%,34679774 ,Oct 29 2020,20200829,401938581 
20200828,Alpha and Omega Semiconductor Ltd,AOSL,NASDAQ,13.48,Semiconductors,Technology,13.37,13.02 - 13.55,454.37M,13.42,5.82 - 15.08,-0.17,39414,338.05M,N/A (N/A),103492,N/A,2.35,13.18%,25077932 ,Oct 29 2020,20200829,338050523 
20200828,Motorcar Parts of America Inc,MPAA,NASDAQ,17.52,Auto & Truck Parts,Consumer Cyclical,17.32,17.22 - 17.58,522.04M,17.55,10.43 - 24.6,-0.22,39272,333.24M,N/A (N/A),112787,N/A,1.71,16.64%,19020587 ,Nov 16 2020,20200829,333240684 
20200828,China XD Plastics Company Limited,CXDC,NASDAQ,1.18,Containers & Packaging,Basic Materials,1.165,1.16 - 1.18,1.11B,1.16,0.63 - 2.44,-2.03,39142,79M,N/A (N/A),241482,N/A,1.32,-44.08%,66948841 ,Nov 05 2020,20200829,78999632 
20200828,BankFinancial Corporation,BFIN,NASDAQ,7.44,Regional Banks,Financial,7.46,7.42 - 7.51,30.4M,7.5,6.73 - 14.14,0.79,38875,110.46M,0.40 (5.41%),27430,10.15,0.54,-37.43%,14847128 ,Oct 21 2020,20200829,110462632 
20200828,City Holding Company,CHCO,NASDAQ,64.17,Regional Banks,Financial,64.59,63.75 - 65.07,140.5M,65.07,53.06 - 83.07,5.64,38480,1.03B,2.28 (3.56%),76394,11.73,0.59,-14.05%,16030180 ,Oct 26 2020,20200829,1028656651 
20200828,Cavco Industries Inc,CVCO,NASDAQ,193.96,Mobile Homes & RVs,Capital Goods,192.44,190.68 - 194.83,1.05B,191.25,100.09 - 236.1,7.59,38478,1.78B,N/A (N/A),45907,27.09,1.63,7.96%,9177064 ,Oct 29 2020,20200829,1779983333 
20200828,Piper Jaffray Companies,PIPR,NYSE,76.5,Investment Services,Financial,76.6,76.17 - 77.54,1.02B,77.54,32.01 - 87.45,2.87,36991,1.37B,1.20 (1.57%),114079,26.88,1.4,5.04%,17929341 ,Oct 22 2020,20200829,1371594587 
20200828,BCB Bancorp Inc,BCBP,NASDAQ,8.15,Regional Banks,Financial,8.09,8.06 - 8.17,58.42M,8.11,7.87 - 14.5,0.85,36610,139.02M,0.56 (6.93%),44642,10.21,0.62,-34.64%,17057368 ,Oct 16 2020,20200829,139017549 
20200828,Alpine Immune Sciences Inc,ALPN,NASDAQ,8.29,Biotechnology & Drugs,Healthcare,8.29,8.2 - 8.38,2.95M,8.25,2.1 - 14.99,-1.78,36352,197.18M,N/A (N/A),820232,N/A,1.43,101.21%,23784850 ,Nov 11 2020,20200829,197176407 
20200828,ATN International Inc,ATNI,NASDAQ,59.51,Communications Services,Services,59.71,58.09 - 59.55,447.71M,59.21,37.26 - 79.64,-0.29,35819,950.28M,0.68 (1.16%),38711,N/A,0.18,3.91%,15968423 ,Oct 21 2020,20200829,950280853 
20200828,Blueknight Energy Partners LP LLC,BKEP,NASDAQ,1.51,Oil Well Services & Equipment,Energy,1.51,1.49 - 1.53,315.82M,1.5,0.53 - 1.79,-0.31,35596,115.16M,0.16 (10.74%),153726,N/A,2.26,21.77%,76266250 ,Nov 03 2020,20200829,115162038 
20200828,Americas Car-Mart Inc,CRMT,NASDAQ,101.67,Retail (Specialty),Services,101.21,101.35 - 102.32,744.61M,102,36.01 - 129.7,7.47,35577,693.83M,N/A (N/A),54311,13.22,1.36,16.55%,6824322 ,Nov 18 2020,20200829,693828818 
20200828,Alimera Sciences Inc,ALIM,NASDAQ,6.07,Biotechnology & Drugs,Healthcare,6.12,5.83 - 6.29,54.78M,6.08,0 - 10.35,-1.31,34841,30.54M,N/A (N/A),55084,N/A,2.12,-5.23%,5031745 ,Oct 28 2020,20200829,30542692 
20200828,Data I/O Corporation,DAIO,NASDAQ,3.43,Misc. Capital Goods,Capital Goods,3.41,3.41 - 3.45,19.13M,3.45,2.34 - 4.52,-0.22,32216,28.78M,N/A (N/A),27547,N/A,1.62,-7.55%,8390943 ,Oct 29 2020,20200829,28780934 
20200828,Destination Maternity Corporation,DESTQ,OTC Markets,0.02,Retail (Apparel),Services,0.02,0.02 - 0.02,84.9M,0.02,0.01 - 0.93,-1,31889,284.5K,N/A (N/A),48190,N/A,0.03,-97.06%,14225183 ,Aug 31 2020,20200829,284504 
20200828,CorVel Corp,CRVL,NASDAQ,83.61,Healthcare Facilities,Healthcare,82.78,82.46 - 83.86,571.69M,82.88,44.67 - 96.45,2.29,31839,1.5B,N/A (N/A),60409,35.98,0.9,-2.88%,17932274 ,Nov 03 2020,20200829,1499317429 
20200828,aTyr Pharma Inc,LIFE,NASDAQ,3.94,Biotechnology & Drugs,Healthcare,3.91,3.81 - 4.02,8.57M,3.91,2.15 - 7.62,-4.55,29458,37.58M,N/A (N/A),100733,N/A,2.22,25.48%,9536938 ,Nov 17 2020,20200829,37575536 
20200828,Graham Holdings Co,GHC,NYSE,444.97,Schools,Services,424.86,427.68 - 445.6,2.89B,430.95,274.4 - 719.07,32.53,29070,2.27B,5.80 (1.37%),35316,12.62,0.96,-35.23%,5112199 ,Oct 28 2020,20200829,2274775189 
20200828,Orix Corp Ads,IX,NYSE,62.35,Consumer Financial Services,Financial,60.76,61.87 - 62.46,50.18B,62.04,52.65 - 89.21,10.21,29045,15.47B,3.57 (5.73%),55102,6.04,0.84,-14.76%,1247723644 ,Oct 29 2020,20200829,77795569203 
20200828,Cass Information Systems Inc,CASS,NASDAQ,39.96,Consumer Financial Services,Financial,39.78,39.37 - 40.05,156.32M,39.77,28.85 - 60.97,1.88,28707,576.27M,1.08 (2.75%),46412,20.98,0.86,-20.76%,14421079 ,Oct 22 2020,20200829,576266317 
20200828,CDTi Advanced Materials Inc,CDTI,OTC Markets,0.19,Auto & Truck Parts,Consumer Cyclical,0.1795,0.17 - 0.19,N/A,0.19,0.07 - 0.2899,-1.39,28340,773.4K,N/A (N/A),7398,N/A,1.45,-26.98%,4070533 ,Aug 31 2020,20200829,773401 
20200828,Donegal Group A Inc,DGICA,NASDAQ,14.7,Insurance (Prop. & Casualty),Financial,14.56,14.3 - 14.74,782.76M,14.74,11.33 - 16.19,1.57,28295,427.93M,0.60 (4.13%),36504,9.22,0.01,1.94%,29110628 ,Nov 03 2020,20200829,427926232 
20200828,Clearfield Inc,CLFD,NASDAQ,17.92,Communications Equipment,Technology,18.15,17.91 - 18.06,89.73M,18.19,8.32 - 19.27,0.45,27738,244.55M,N/A (N/A),46406,41.48,1.14,68.11%,13647005 ,Nov 05 2020,20200829,244554330 
20200828,BioSpecifics Technologies Corp,BSTC,NASDAQ,64.28,Biotechnology & Drugs,Healthcare,63.29,62.72 - 64.46,34.77M,63.19,42 - 69.73,2.48,27255,472.13M,N/A (N/A),34443,26.09,0.7,14.62%,7344955 ,Nov 06 2020,20200829,472133707 
20200828,Dawson Geophysical Company,DWSN,NASDAQ,1.63,Construction Services,Capital Goods,1.6,1.62 - 1.65,139.02M,1.62,0.84 - 2.93,-0.06,27182,38.06M,N/A (N/A),55370,N/A,2.07,-24.54%,23350590 ,Oct 29 2020,20200829,38061462 
20200828,American National Insurance Company,ANAT,NASDAQ,75.33,Insurance (Prop. & Casualty),Financial,75.35,74.35 - 76.8,3.5B,75.28,63.93 - 126.97,9.42,26169,2.03B,3.28 (4.42%),40811,8.15,0.63,-33.48%,26887200 ,Nov 02 2020,20200829,2025412776 
20200828,NTT Docomo Inc ADR,DCMYY,OTC Markets,29.09,Communications Services,Services,29.19,29.01 - 29.19,100.98B,29.19,24.9 - 33,1.71,24492,93.83B,1.13 (3.89%),65814,16.67,0,15.80%,3228629256 ,Oct 29 2020,20200829,93920825057 
20200828,Meat-Tech 3D Ltd,MTTCF,OTC Markets,1.782,Biotechnology & Drugs,Healthcare,1.39,1.44 - 1.89,N/A,1.44,0.185 - 3,N/A,23652,86.06M,N/A (N/A),9879,N/A,N/A,842.86%,N/A,Sep 02 2020,20200829,#VALUE!
20200828,Camden National Corporation,CAC,NASDAQ,33.37,Regional Banks,Financial,33.33,33.03 - 33.69,102.85M,33.69,25.74 - 48.48,3.55,23510,499.32M,1.32 (4.06%),53727,9.71,0.95,-19.76%,14963170 ,Nov 03 2020,20200829,499320983 
20200828,China Fund Inc,CHN,NYSE,26.2,Misc. Financial Services,Financial,26,25.95 - 26.2,4.67M,25.95,15.41 - 26.2,1.11,23207,274.51M,0.13 (0.53%),15391,22.64,0.99,35.33%,10477422 ,N/A,20200829,274508456 
20200828,Allied Motion Technologies Inc,AMOT,NASDAQ,43.35,Electronic Instr. & Controls,Technology,42.63,42.13 - 43.35,363.59M,42.9,19 - 49.98,1.58,23053,422.42M,0.12 (0.28%),31080,28.77,1.79,35.17%,9744312 ,Oct 28 2020,20200829,422415925 
20200828,Weatherford International PLC,WFTLF,OTC Markets,2.9,Oil Well Services & Equipment,Energy,2.87,2.75 - 2.9,4.6B,2.85,0.0141 - 35,27.39,22800,203.05M,N/A (N/A),200752,0.08,N/A,11053.85%,70017356 ,Oct 26 2020,20200829,203050332 
20200828,ClearOne Inc,CLRO,NASDAQ,2.68,Communications Equipment,Technology,2.64,2.56 - 2.68,24.41M,2.6,1.32 - 3.44,-0.46,22397,44.64M,N/A (N/A),95964,N/A,0.9,20.18%,16655207 ,Nov 04 2020,20200829,44635955 
20200828,Arrow Financial Corporation,AROW,NASDAQ,28.47,Regional Banks,Financial,28.4,28.04 - 28.71,71.08M,28.71,20.78 - 38.31,2.47,22083,427.48M,1.04 (3.73%),30182,11.65,0.62,-9.13%,15015056 ,Oct 27 2020,20200829,427478644 
20200828,Citizens & Northern Corp,CZNC,NASDAQ,17.52,Regional Banks,Financial,17.2,17.23 - 17.52,44.53M,17.45,16.14 - 29.06,1.48,21543,278.06M,1.08 (6.25%),23413,12.15,0.35,-25.76%,15871073 ,Aug 31 2020,20200829,278061199 
20200828,Central Valley Community Bancorp,CVCY,NASDAQ,12.1,Regional Banks,Financial,12.31,12.08 - 12.34,41.07M,12.28,10.59 - 22.15,1.46,20741,151.18M,0.44 (3.59%),35306,8.73,0.76,-37.63%,12494597 ,Oct 14 2020,20200829,151184624 
20200828,BOS Better Online Solutions,BOSC,NASDAQ,2.54,Electronic Instr. & Controls,Technology,2.7,2.47 - 2.71,33.52M,2.47,1.02 - 3.35,-0.24,20413,10.81M,N/A (N/A),38723,N/A,0.81,-4.65%,4257790 ,Nov 24 2020,20200829,10814787 
20200828,Delcath Systems Inc,DCTH,NASDAQ,11.59,Medical Equipment & Supplies,Healthcare,11.36,11.45 - 11.65,1.57M,11.4,0.0351 - 24,-90.16,20203,45.62M,N/A (N/A),59232,N/A,0.37,9763.83%,3935968 ,Nov 17 2020,20200829,45617869 
20200828,Bank of Marin Bancorp,BMRC,NASDAQ,32.18,Regional Banks,Financial,32.23,31.83 - 32.35,55.31M,32.35,23.8 - 47.77,2.42,20094,437.51M,0.92 (2.91%),33524,13.84,0.84,-20.23%,13595694 ,Oct 26 2020,20200829,437509433 
20200828,CRA International Inc,CRAI,NASDAQ,43.68,Business Services,Services,43.46,43.52 - 43.96,484.14M,43.88,22.15 - 58.19,2.85,19369,341.84M,0.92 (2.10%),37452,16.24,1.53,13.28%,7826025 ,Oct 29 2020,20200829,341840772 
20200828,China Green Agriculture Inc,CGA,NYSE,2.6,Chemical Manufacturing,Basic Materials,2.68,2.59 - 2.72,262.21M,2.68,1.8 - 5.3,-16.09,19048,16.51M,N/A (N/A),47309,N/A,0.81,-47.47%,6350129 ,Sep 02 2020,20200829,16510335 
20200828,Coca-Cola Bottling Co Consolidated,COKE,NASDAQ,278.49,Beverages (Nonalcoholic),Consumer/Non-Cyclical,275.21,276.54 - 279.28,4.85B,279.28,188.08 - 341.21,7.06,18490,2.61B,1.00 (0.37%),39783,39.16,0.84,-19.65%,9373689 ,Nov 10 2020,20200829,2610478650 
20200828,Lindsay Corporation,LNN,NYSE,101.9,Constr. & Agric. Machinery,Capital Goods,102.28,101.52 - 103.52,448.18M,103.03,71.86 - 111.76,2.44,18125,1.1B,1.28 (1.25%),58711,43.61,0.28,13.64%,10834763 ,Oct 08 2020,20200829,1104062350 
20200828,Artesian Resources Corporation,ARTNA,NASDAQ,35.03,Water Utilities,Utilities,35.17,34.91 - 35.41,85.21M,35.41,30.01 - 39.6,1.73,17598,327.03M,1.00 (2.84%),38556,21.15,-0.07,-2.91%,9335595 ,Nov 04 2020,20200829,327025893 
20200828,Bonso Electronics International Inc,BNSO,NASDAQ,3.375,Misc. Capital Goods,Capital Goods,3.247,3.16 - 3.38,13.1M,3.25,1.72 - 3.38,-0.21,17387,15.63M,N/A (N/A),8484,N/A,0.61,50%,4630873 ,N/A,20200829,15629196 
20200828,Cumberland Pharmaceuticals Inc,CPIX,NASDAQ,3.2,Biotechnology & Drugs,Healthcare,3.23,3.18 - 3.25,41.98M,3.18,3.1 - 6.1,-0.42,17144,48.51M,N/A (N/A),36866,N/A,0.42,-36%,15160270 ,Nov 10 2020,20200829,48512864 
20200828,Global Eagle Entertainment Inc,GEENQ,OTC Markets,0.99,Communications Services,Services,0.92,0.86 - 1.05,559.99M,0.88,0.68 - 23.495,-53.03,17131,3.71M,N/A (N/A),1546282,N/A,1.03,-94.27%,3744643 ,Aug 31 2020,20200829,3707197 
20200828,Sierra Bancorp,BSRR,NASDAQ,18.12,Regional Banks,Financial,18.17,17.92 - 18.14,64.45M,18.27,13.05 - 30.15,2.23,16742,275.29M,0.80 (4.49%),47858,8.7,1.19,-26.94%,15192838 ,Oct 26 2020,20200829,275294225 
20200828,Acura Pharmaceuticals Inc,ACUR,OTC Markets,0.24,Biotechnology & Drugs,Healthcare,0.24,0.24 - 0.265,4.98M,0.265,0.12 - 0.63,-0.17,15754,5.2M,N/A (N/A),7592,N/A,1.01,-4%,21650294 ,N/A,20200829,5196071 
20200828,Bel Fuse B Inc,BELFB,NASDAQ,11.86,Electronic Instr. & Controls,Technology,11.71,11.65 - 11.95,464.76M,11.78,6.3 - 21.5,-0.9,15553,146.8M,0.28 (2.38%),36927,N/A,2.03,6.27%,12377514 ,Oct 28 2020,20200829,146797316 
20200828,Asia Pacific Wire & Cable Corp Ltd,APWC,NASDAQ,1.1,Communications Equipment,Technology,1.075,1.04 - 1.1,256.56M,1.064,0.89 - 1.96,-0.12,15353,15.2M,N/A (N/A),112838,N/A,1.14,-43.15%,13819669 ,Aug 31 2020,20200829,15201636 
20200828,Bioanalytical Systems Inc,BASI,NASDAQ,4.71,Biotechnology & Drugs,Healthcare,4.7,4.6 - 4.76,59.49M,4.76,2.73 - 6.5,-0.24,15137,51.64M,N/A (N/A),25329,N/A,1.58,81.15%,10963675 ,N/A,20200829,51638909 
20200828,Kyocera Corporation ADR,KYOCY,OTC Markets,57.605,Electronic Instr. & Controls,Technology,57.74,56.535 - 58.85,33.69B,58.85,47.2 - 70.79,2.53,14641,20.91B,1.5 (1.26%),21931,23.25,0.62,-2.91%,362442970 ,Oct 29 2020,20200829,20878527287 
